path,tempo,zcr,mcentroid,stdcentroid,mrolloff,stdrolloff,mflatness,stdflatness,mloudness,stdloudness,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10
021999.mp3,0.830927,-0.79153806,-0.5210308,-0.7768668,-0.40149015,-0.42121345,-0.2599511,-0.7190292,0.8455521,0.7127558,0.08218622,-0.39738292,-0.41861343,-0.35332763,-0.3085196,-0.49848717,-0.9660779,-0.97127867,-0.9768344,-0.97405416
022021.mp3,-0.016505659,-0.7351382,-0.5648899,-0.85764605,-0.39091283,-0.65485346,-0.27202636,-0.71442294,0.7073927,0.7363515,0.7448137,0.10567129,0.02623713,0.04974079,0.088148475,0.08279812,-0.9345399,-0.9347563,-0.9356313,-0.9356424
022024.mp3,0.72615945,-0.83974546,-0.6917593,-0.82258654,-0.6559963,-0.63078874,-0.45415604,-0.66861206,0.7897115,0.80858254,0.60439205,-0.022865355,-0.15637612,-0.10284233,-0.08484554,-0.1747241,-0.9496235,-0.9499498,-0.95402527,-0.9499706
022084.mp3,-0.017574728,-0.8930165,-0.77362263,-0.8047827,-0.761599,-0.6140768,-0.6924356,-0.7616108,0.60499,0.5950824,-0.46390086,-0.9000282,-0.9015403,-0.7939908,-0.7519875,-0.9006028,-0.994802,-0.99598694,-0.9976384,-0.99552166
022096.mp3,0.2654028,-0.83791643,-0.6526693,-0.87406623,-0.5558534,-0.7318914,-0.36415577,-0.7007543,0.6091474,0.5815288,0.047877073,-0.36650807,-0.31842685,-0.2325862,0.12336075,-0.31551713,-0.955043,-0.9548325,-0.9712181,-0.96606565
022097.mp3,0.4943018,-0.9142572,-0.8351301,-0.91602397,-0.82688934,-0.8994566,-0.82060784,-0.81442624,0.5850018,0.55119216,-0.42115635,-0.5292671,-0.49896884,-0.573692,-0.31986785,-0.62714875,-0.97519994,-0.97108555,-0.9803252,-0.9844145
022299.mp3,0.2080195,-0.88712436,-0.7478479,-0.8512136,-0.7423339,-0.6900439,-0.60833645,-0.76012015,0.6906661,0.6811751,0.039673448,-0.51153636,-0.5231118,-0.48772317,-0.22898018,-0.47964585,-0.9732248,-0.9751204,-0.98055226,-0.9792818
022357.mp3,0.61991346,-0.6558434,-0.50812674,-0.8403787,-0.22093236,-0.62119144,-0.17376286,-0.67712355,0.70547116,0.6782149,0.15013969,-0.13154238,-0.18913847,-0.2021386,-0.08749741,-0.22175473,-0.9456503,-0.94782495,-0.9528247,-0.9526884
023355.mp3,0.030249476,-0.818671,-0.6153636,-0.7765484,-0.51581264,-0.50012165,-0.28613162,-0.55976295,0.7675381,0.7489569,0.29015803,-0.1314187,-0.21008933,-0.18548739,-0.14434296,-0.2013449,-0.95024997,-0.9508991,-0.95255744,-0.95218015
023538.mp3,0.14210069,-0.8127154,-0.63616407,-0.7475209,-0.5895244,-0.48854727,-0.43761098,-0.6470667,0.7806212,0.7974497,0.5612346,0.030639768,-0.092681944,-0.12771046,-0.013786137,-0.08994216,-0.9469403,-0.94720024,-0.94800526,-0.95057285
023856.mp3,0.062588096,-0.7488048,-0.5298184,-0.8266097,-0.37578064,-0.51597655,-0.10533732,-0.66109586,0.8388567,0.84051704,0.06263316,-0.16336495,-0.21175885,-0.24915594,0.1165334,-0.28655952,-0.94938666,-0.9500667,-0.96061,-0.96111983
024063.mp3,0.29923773,-0.67578447,-0.43041253,-0.8991217,-0.0153974295,-0.66464406,0.036763787,-0.77165186,0.760417,0.6898371,0.72351754,-0.3852538,-0.3407387,-0.14365596,-0.10229021,-0.30640674,-0.95197874,-0.9576226,-0.96661675,-0.94870466
024367.mp3,0.22664583,-0.8844632,-0.78021455,-0.8966811,-0.743169,-0.8312129,-0.71287596,-0.7603302,0.59015846,0.58225083,0.24126399,-0.1645996,-0.13781369,-0.22593081,-0.23490703,-0.3044824,-0.9535525,-0.95430243,-0.9557182,-0.95776457
024426.mp3,0.11135757,-0.89575845,-0.8016229,-0.9350797,-0.7600048,-0.8462915,-0.7597834,-0.8630785,0.90406764,0.84042907,0.73065925,0.07622433,0.03702438,0.0067970753,0.041777372,0.07202685,-0.9406351,-0.94008434,-0.93696505,-0.9439124
024654.mp3,0.42482865,-0.91825986,-0.83636546,-0.9137808,-0.8171242,-0.8816719,-0.7885676,-0.81027365,0.657745,0.619508,-0.049203515,-0.42731488,-0.29876482,-0.29895532,0.047528505,-0.30960822,-0.95526665,-0.9557345,-0.96168023,-0.96444136
024698.mp3,0.09495199,-0.74949515,-0.6320293,-0.9199996,-0.4152527,-0.7848927,-0.5561447,-0.894733,0.57349765,0.5645318,-0.21772969,-0.68272054,-0.52194786,-0.4705701,-0.41691405,-0.6625232,-0.9758217,-0.97496635,-0.9845183,-0.9787714
024720.mp3,-0.021872818,-0.8162255,-0.6912132,-0.9495638,-0.61459935,-0.8880373,-0.48468107,-0.878485,0.4199897,0.39534628,0.2215923,-0.12349993,-0.121390045,-0.07616973,0.050789952,-0.1714555,-0.9433087,-0.9431684,-0.952511,-0.94597274
024739.mp3,0.7401649,-0.61978656,-0.49987072,-0.88942367,-0.06516343,-0.72334933,-0.3557064,-0.5595422,-0.22704071,-0.26721632,0.4555403,0.21164656,0.19907415,0.23908126,0.33621323,0.2554245,-0.90788746,-0.90911955,-0.9152946,-0.91159785
024748.mp3,0.2012856,-0.5341284,-0.41023165,-0.8800004,0.1620295,-0.6779444,-0.2085985,-0.5438152,-0.1937145,-0.20086169,0.4077623,0.26078522,0.2594316,0.26974106,0.3057046,0.33224428,-0.90325737,-0.90364754,-0.90346146,-0.9049579
024904.mp3,0.13148355,-0.92015845,-0.8141329,-0.9174362,-0.86580974,-0.9338254,-0.7158212,-0.84281576,0.5667616,0.59588313,-0.5362186,-0.7003719,-0.7166579,-0.73603475,-0.5676683,-0.8074542,-0.9897092,-0.9874708,-0.99277604,-0.99299663
024922.mp3,0.26784432,-0.8794373,-0.84869474,-0.9817057,-0.7718343,-0.9318835,-0.98607874,-0.9785176,0.5962713,0.58304083,0.358253,-0.6545719,-0.5818485,-0.42242736,-0.60734785,-0.75575703,-0.985037,-0.9801136,-0.9892189,-0.9838042
025012.mp3,0.6764239,-0.8350898,-0.5445196,-0.8966932,-0.5212134,-0.6508522,-0.048657894,-0.78506756,0.79083455,0.6845839,0.3524071,-0.06304556,-0.09799713,-0.29479438,-0.2581188,-0.3442269,-0.95936,-0.95752996,-0.95866805,-0.96437323
025111.mp3,0.31727612,-0.95285213,-0.89659953,-0.9365167,-0.9076126,-0.88301337,-0.91958827,-0.90414727,0.5437646,0.64265406,-0.40392476,-0.68157387,-0.68918824,-0.5878335,-0.15704173,-0.64179766,-0.97387,-0.97933376,-0.983373,-0.98157763
025235.mp3,0.26365685,-0.56938446,-0.40849596,-0.88735586,0.1854757,-0.6210805,-0.28896534,-0.5849111,-0.26200306,-0.29416776,-0.14842933,-0.44740975,-0.33602077,-0.22976637,0.037023783,-0.4417932,-0.95552397,-0.9598057,-0.97340643,-0.96223164
025795.mp3,0.5068331,-0.81611645,-0.6859702,-0.83842176,-0.5977601,-0.6663542,-0.51096976,-0.6905041,0.78135693,0.80321634,0.49258876,-0.04697275,-0.13911164,-0.073954225,0.003358841,-0.14497572,-0.9437037,-0.94420445,-0.94977003,-0.94552356
026010.mp3,-0.09531182,-0.67740214,-0.48967665,-0.76486474,-0.2989928,-0.49200267,-0.1923759,-0.6522167,0.77433085,0.79101694,0.6256181,0.08333218,-0.008998215,-0.023919284,-0.02957517,-0.068392634,-0.93670404,-0.9364553,-0.93717104,-0.9371698
026465.mp3,0.20835626,-0.5172834,-0.3542782,-0.88332456,0.22596204,-0.67776465,0.21907604,-0.8208952,0.45736694,0.3793732,0.09318113,0.022551298,0.12126243,0.071445465,0.37614667,-0.032038033,-0.9143053,-0.9186715,-0.9330399,-0.9324724
026469.mp3,0.36768425,-0.80482733,-0.74344206,-0.9155955,-0.59864044,-0.81213176,-0.82632595,-0.93719447,0.3277794,0.3477875,-0.6327703,-0.8379627,-0.75479114,-0.6577562,-0.58792114,-0.87360466,-0.9858465,-0.9916112,-0.9960157,-0.9917381
027107.mp3,0.14642608,-0.87218696,-0.7963747,-0.93528104,-0.7387608,-0.8897427,-0.69851816,-0.84800243,0.51885676,0.49350655,-0.5949089,-0.51935685,-0.6095147,-0.58523095,0.23906672,-0.6024517,-0.97153753,-0.9712444,-0.98483676,-0.98418856
027194.mp3,0.007596612,-0.8038077,-0.630388,-0.9313505,-0.59996355,-0.8097965,-0.33341736,-0.8385494,0.63921833,0.58115065,0.32293653,-0.076410115,-0.036591887,-0.091439426,0.05038321,-0.12569529,-0.9417272,-0.94208705,-0.9468675,-0.9498023
027456.mp3,0.1678766,-0.9289514,-0.8713094,-0.9629011,-0.83511955,-0.90710163,-0.87520367,-0.9486639,0.5815519,0.55906844,0.49372053,-0.20187551,-0.34773493,-0.36710072,-0.1538651,-0.3033111,-0.96545416,-0.966181,-0.96836025,-0.97145647
027547.mp3,0.84124374,-0.83118504,-0.71487963,-0.81446636,-0.64855224,-0.6315979,-0.70406586,-0.7235955,0.5588969,0.58757174,-0.6298888,-0.7355413,-0.7075236,-0.8129778,-0.55173844,-0.81005055,-0.9914204,-0.9879826,-0.9935484,-0.9956636
027634.mp3,0.31795108,-0.8922727,-0.8657788,-0.97536325,-0.8729112,-0.98338574,-0.9433971,-0.9394943,0.67191267,0.61395097,-0.98855835,-0.99382025,-0.9965065,-0.9887035,-0.99674106,-0.9974973,-0.9999512,-0.99995184,-0.9999813,-0.9998986
027797.mp3,0.23138726,-0.97657734,-0.9520444,-0.96612287,-0.9557614,-0.97175795,-0.9617618,-0.92272025,0.77763796,0.71490324,0.10132182,-0.74148875,-0.78905356,-0.7997069,-0.7693634,-0.8196822,-0.9921898,-0.99224234,-0.9923911,-0.99274915
027950.mp3,-0.15060818,-0.9562047,-0.91901034,-0.98042023,-0.90818393,-0.9651064,-0.9413526,-0.9660898,0.44215596,0.5308126,-0.79155946,-0.86967254,-0.74794495,-0.85948795,-0.73042345,-0.8246133,-0.99604934,-0.9950867,-0.9935174,-0.99773
028086.mp3,-0.053982854,-0.7243787,-0.4499644,-0.7917997,-0.31699413,-0.36050993,0.009519339,-0.69718075,0.6107578,0.62134004,0.42959094,-0.05060017,-0.11165321,-0.1206674,-0.111760736,-0.10477507,-0.9423716,-0.94265294,-0.94183767,-0.9429591
028598.mp3,0.33482993,-0.7979473,-0.5255197,-0.8554545,-0.4443019,-0.532332,-0.13388616,-0.766071,0.7259294,0.62185335,0.18775916,-0.21847087,-0.22970968,-0.31627554,-0.33579892,-0.3988998,-0.96482235,-0.96433836,-0.965773,-0.9673531
029041.mp3,-0.16601306,-0.89686286,-0.76210845,-0.83973706,-0.7572748,-0.6965705,-0.62771547,-0.6647054,0.8171438,0.8462031,0.8043808,0.006775975,-0.106191754,-0.1294362,-0.11016095,-0.10120243,-0.94642645,-0.94670427,-0.9462252,-0.947364
029187.mp3,-0.09735781,-0.88323355,-0.7564372,-0.90135527,-0.75460714,-0.7899382,-0.6544034,-0.8191323,0.562374,0.5697566,-0.16133308,-0.679923,-0.6902403,-0.74123424,-0.58348405,-0.66103244,-0.9873573,-0.987526,-0.9881557,-0.98966634
029530.mp3,0.17539847,-0.87368226,-0.61805964,-0.90941876,-0.6057464,-0.80282134,-0.42640728,-0.7509434,0.64331937,0.6009667,0.17787862,-0.35014874,-0.07749504,-0.29809183,-0.18604648,-0.29041308,-0.957557,-0.9581083,-0.9486691,-0.96192473
029942.mp3,-0.09286499,-0.85199946,-0.6891897,-0.78140616,-0.65697145,-0.54553866,-0.43882972,-0.6086215,0.70454097,0.74224937,0.24121737,-0.042315066,-0.23939943,-0.29540563,-0.25866628,-0.33071703,-0.95500314,-0.9548371,-0.95569247,-0.9571315
030075.mp3,0.40984118,-0.8042131,-0.69385177,-0.9477918,-0.56006587,-0.84354806,-0.72044575,-0.87940675,0.709049,0.6864035,-0.23073274,-0.74638236,-0.75113255,-0.74038166,-0.5607048,-0.7319331,-0.9833897,-0.9838357,-0.9850254,-0.98504096
030248.mp3,-0.077899456,-0.7872626,-0.53841925,-0.76776725,-0.48202312,-0.46697026,-0.22056925,-0.68238723,0.83497655,0.8151611,0.45496285,-0.10005015,-0.12858582,-0.094706595,-0.01627171,-0.054728985,-0.94431055,-0.94420815,-0.9471385,-0.9459266
031565.mp3,0.10401833,-0.7969543,-0.7352632,-0.9517167,-0.46502167,-0.78650826,-0.748512,-0.89430875,0.61268616,0.6585562,-0.03991717,-0.19982886,-0.33726323,-0.22733468,0.18077707,-0.2688805,-0.949769,-0.95472133,-0.9681445,-0.95670027
031621.mp3,0.22048378,-0.7785235,-0.6420951,-0.91609526,-0.47955185,-0.78378475,-0.45519394,-0.77134895,0.86883736,0.7708231,0.27548194,-0.2275812,-0.2798037,-0.2276259,-0.19830394,-0.30340856,-0.9584451,-0.9589247,-0.9652103,-0.9578597
031802.mp3,0.23865533,-0.8001283,-0.7348212,-0.9560166,-0.5568419,-0.92541116,-0.80950654,-0.91027087,0.72081316,0.58314073,0.22188425,-0.1887703,-0.23715001,-0.10723579,0.22740877,-0.040066063,-0.9430366,-0.9465439,-0.95518506,-0.94909006
031804.mp3,0.12759054,-0.7403507,-0.50223196,-0.89301646,-0.2738974,-0.6823089,-0.020982683,-0.8100405,0.6723424,0.5769429,-0.12734228,-0.45560306,-0.4830444,-0.4303981,-0.3138389,-0.40240443,-0.9711986,-0.97226024,-0.97518325,-0.9732376
031805.mp3,0.44980407,-0.80759895,-0.6884419,-0.93399435,-0.58494174,-0.8852945,-0.4948644,-0.79417896,0.7074938,0.64489996,0.26242638,-0.048973978,-0.0052642226,0.07557428,0.2324059,-0.06804395,-0.9202775,-0.92572457,-0.94256717,-0.92857605
032510.mp3,0.33146322,-0.81834453,-0.5832138,-0.8065369,-0.4762349,-0.4815098,-0.25489318,-0.6270866,0.826604,0.8103329,0.31329346,-0.022772014,-0.028912663,0.008903742,0.10598087,-0.10563892,-0.9320292,-0.93286794,-0.941098,-0.9347792
032514.mp3,0.6643516,-0.85625374,-0.6603666,-0.85692084,-0.61488986,-0.69902027,-0.3490399,-0.6667943,0.76387227,0.7146108,0.15738022,-0.017308474,0.07788968,0.152601,0.46448886,0.017152786,-0.9093145,-0.9144857,-0.9369389,-0.92795914
032683.mp3,0.25837636,-0.7876927,-0.64837,-0.92624164,-0.4818604,-0.85223967,-0.41905814,-0.81200755,0.7765161,0.69672525,0.42330265,0.0930922,0.002186656,0.0041178465,0.27365136,0.02968204,-0.92904013,-0.93084663,-0.94020885,-0.93980235
032760.mp3,0.3191799,-0.76171476,-0.56288755,-0.7938932,-0.4122988,-0.4653831,-0.18292254,-0.67351615,0.61012375,0.5979109,0.4054296,-0.013444483,-0.07057536,0.0022714138,0.22332048,-0.05551237,-0.9377652,-0.9391767,-0.94715863,-0.9417687
032776.mp3,0.058251023,-0.73229337,-0.421031,-0.7998133,-0.21582103,-0.36461163,-0.08158165,-0.63894427,0.7555101,0.73196375,-0.027876973,-0.36663997,-0.37877768,-0.34965277,-0.20142376,-0.3364805,-0.9621381,-0.96203136,-0.9652576,-0.96498734
032815.mp3,0.18244147,-0.6962664,-0.40548915,-0.8785176,-0.06489265,-0.53240347,0.13145185,-0.7822989,0.7933394,0.8295953,0.4117372,0.16840506,0.15629005,0.22681665,0.31877136,0.16503823,-0.9088,-0.91247976,-0.9202426,-0.9137257
032987.mp3,0.3906517,-0.90808856,-0.7401935,-0.85219544,-0.7977339,-0.7280831,-0.4956845,-0.71185094,0.8395635,0.7929957,0.12267482,-0.3593595,-0.33855724,-0.32797432,-0.30880123,-0.377773,-0.96532273,-0.9652016,-0.9665654,-0.9659916
033068.mp3,-0.007352829,-0.8040843,-0.60205126,-0.82413614,-0.52505535,-0.5750266,-0.26784813,-0.6825478,0.69221985,0.6947154,0.6177701,-0.21029615,-0.15691161,-0.2153467,-0.10605013,-0.23459512,-0.957634,-0.9557295,-0.9587797,-0.9623975
033129.mp3,0.04240334,-0.8478625,-0.6968142,-0.885153,-0.6604985,-0.74967015,-0.4635138,-0.7377255,0.75304496,0.71464324,-0.2981171,-0.34577775,-0.46322656,-0.4632938,-0.17485243,-0.52632046,-0.963187,-0.9694657,-0.97821176,-0.9761621
033651.mp3,0.9293431,-0.7029368,-0.434411,-0.7674213,-0.21386933,-0.39335847,-0.087928,-0.6966881,0.5383384,0.493693,0.46051967,-0.2562638,-0.33538967,-0.33777273,-0.3032595,-0.35481328,-0.9676933,-0.9679718,-0.9693378,-0.9693309
034148.mp3,0.30657482,-0.9024122,-0.78988355,-0.9290217,-0.7951676,-0.8716327,-0.6840686,-0.85377926,0.52397025,0.48256564,-0.37327552,-0.7631113,-0.656756,-0.6579381,-0.5264231,-0.76795185,-0.98325145,-0.98285973,-0.9906047,-0.9879368
035551.mp3,0.14010549,-0.8720483,-0.73294616,-0.8450077,-0.72753274,-0.7399299,-0.6017056,-0.71302474,0.6667447,0.6936817,0.08459902,-0.2342332,-0.3394935,-0.33803725,0.047464132,-0.34815836,-0.95773685,-0.9579562,-0.96465886,-0.96515
036275.mp3,0.49049664,-0.79645133,-0.6234548,-0.87723285,-0.5361186,-0.69826746,-0.32397383,-0.72808075,0.62112355,0.65411663,0.4096197,-0.1466546,-0.13305616,-0.066798985,0.10480821,-0.11973071,-0.9393395,-0.9418512,-0.9510563,-0.9439529
036302.mp3,-0.017237246,-0.9055045,-0.77239454,-0.8066962,-0.7270934,-0.6156779,-0.6075711,-0.64689565,0.638798,0.6871911,0.1862576,-0.13453549,-0.12186128,-0.00071525574,0.12778854,-0.106016874,-0.9367446,-0.93527865,-0.9455186,-0.9350016
037324.mp3,0.16461062,-0.8691496,-0.7417525,-0.9260089,-0.7167932,-0.8150152,-0.5979426,-0.8547085,0.64310694,0.6558721,0.19328308,-0.094239354,-0.11297351,-0.10740149,0.11223817,-0.18505067,-0.94033265,-0.939611,-0.9494548,-0.9461358
037417.mp3,-0.14367515,-0.71462905,-0.5077535,-0.8186951,-0.29560244,-0.471752,-0.06723261,-0.70361865,0.83046603,0.8505521,0.3520074,0.005877614,-0.017777026,0.0648855,0.07917166,0.04811859,-0.928433,-0.9285977,-0.933906,-0.92477393
037961.mp3,0.70633996,-0.8725688,-0.76056534,-0.7781111,-0.73778003,-0.62801147,-0.7105739,-0.6962476,0.623363,0.67251515,0.26870048,-0.007591665,-0.1493867,-0.098781705,0.13376951,-0.1460464,-0.9381498,-0.94334465,-0.9490819,-0.9440906
038545.mp3,-0.014480889,-0.89666545,-0.7536986,-0.91115713,-0.81409365,-0.86397433,-0.6263746,-0.83313227,0.8103397,0.7582953,-0.14741725,-0.4682495,-0.4771592,-0.51026624,-0.19304872,-0.547843,-0.97587186,-0.9764022,-0.9788404,-0.9816737
039556.mp3,0.244344,-0.93492126,-0.90950155,-0.9680576,-0.8819144,-0.9118266,-0.9411169,-0.946139,0.5691644,0.5641366,-0.66267204,-0.750828,-0.75484174,-0.81811416,-0.6995411,-0.74052817,-0.9934584,-0.99456716,-0.9946899,-0.9959655
039665.mp3,0.19559252,-0.8305067,-0.7052194,-0.90480787,-0.63893104,-0.80354726,-0.5681933,-0.7801281,0.5731393,0.57191074,0.004029751,-0.31549704,-0.4067003,-0.36611676,0.055494666,-0.39546013,-0.96303827,-0.96303856,-0.97378016,-0.9721158
040239.mp3,-0.06835592,-0.8660815,-0.7764685,-0.9538846,-0.7295936,-0.90174204,-0.7188839,-0.90203685,0.8022958,0.7175373,0.079141855,-0.3540749,-0.26162767,-0.40859914,-0.14646637,-0.389041,-0.969021,-0.96414703,-0.97124743,-0.9748428
040354.mp3,0.58029556,-0.84220994,-0.66235495,-0.89235336,-0.6230464,-0.7296637,-0.4042557,-0.79684126,0.86302876,0.8059151,0.79889786,0.112160206,-0.04777509,-0.10819709,-0.13115597,-0.14171684,-0.947213,-0.9474524,-0.9457806,-0.9489643
040808.mp3,0.3841188,-0.63561296,-0.40277445,-0.80151635,-0.10534227,-0.4626726,0.12300444,-0.7239208,0.7576904,0.7084551,0.5485556,0.31872606,0.28115296,0.2893988,0.29373002,0.27312934,-0.90155,-0.90163,-0.90299016,-0.9014329
041013.mp3,0.26423216,-0.70035887,-0.6339562,-0.9657019,-0.3551045,-0.9742904,-0.54105794,-0.8576649,0.7573708,0.62727547,0.32393646,0.031155705,0.03225434,0.18598402,0.2065841,-0.029096365,-0.9162129,-0.9289241,-0.9402359,-0.92573947
041568.mp3,0.18059587,-0.89183444,-0.7686518,-0.83725786,-0.77017117,-0.714151,-0.6729309,-0.7595551,0.66273284,0.61731267,-0.29471838,-0.55676544,-0.52393794,-0.4997412,-0.26506907,-0.60929036,-0.97994864,-0.9796244,-0.9864794,-0.98653936
041581.mp3,0.44132435,-0.83631074,-0.7746743,-0.94650567,-0.6972047,-0.8364132,-0.7628497,-0.9332854,0.4751439,0.4326297,0.58586764,-0.46469396,-0.44314432,-0.2923543,-0.09064174,-0.23771745,-0.9650506,-0.9628189,-0.9729923,-0.9646231
041583.mp3,0.15927279,-0.78193057,-0.59092146,-0.87425077,-0.4842282,-0.6811979,-0.21310842,-0.65934336,0.65218747,0.59785056,0.5457163,0.13855457,0.098460555,0.10016346,0.08893597,0.07814014,-0.9271996,-0.9270137,-0.92718875,-0.92752653
042017.mp3,-0.086117625,-0.9066513,-0.782361,-0.88762593,-0.82669467,-0.81978226,-0.64740646,-0.7921335,0.86902606,0.84096086,0.6552261,-0.21336019,-0.42453283,-0.4537413,-0.37308574,-0.39921516,-0.9713726,-0.97101086,-0.9715816,-0.97405785
042138.mp3,0.23091865,-0.8274149,-0.71168184,-0.9324496,-0.6397774,-0.87436813,-0.72837853,-0.86254567,0.66238475,0.6525538,-0.083242714,-0.6107981,-0.6635656,-0.62922347,0.06863141,-0.6205602,-0.9789928,-0.98042554,-0.98534364,-0.9846283
042238.mp3,0.314175,-0.87067765,-0.7843235,-0.91341174,-0.7316644,-0.86835706,-0.7473896,-0.8021049,0.6986749,0.70118904,-0.18043554,-0.45684886,-0.22433269,-0.32578462,-0.29636335,-0.5229796,-0.9632078,-0.96077144,-0.96955734,-0.97001016
042377.mp3,0.27247143,-0.8776703,-0.7017231,-0.85235465,-0.711882,-0.6963806,-0.44646633,-0.67540264,0.8184397,0.8317032,0.15297842,-0.1771428,-0.17937958,-0.1711672,-0.08413547,-0.15496701,-0.94465786,-0.94533885,-0.9478342,-0.9473936
042461.mp3,0.7194334,-0.5995122,-0.43823934,-0.8641494,-0.07648766,-0.63408214,0.00046741962,-0.7432923,0.57401717,0.574059,0.39664578,-0.07807809,-0.08698809,-0.055829585,0.090317845,-0.061721742,-0.9385083,-0.94198674,-0.94600385,-0.94421184
042649.mp3,0.19366741,-0.8824722,-0.7918018,-0.9481843,-0.780302,-0.9031907,-0.79198366,-0.85920817,0.6213957,0.56722176,-0.2540732,-0.2345432,-0.47422588,-0.65851164,-0.6559983,-0.7639928,-0.98780704,-0.9889255,-0.9901324,-0.9904935
042722.mp3,-0.017340302,-0.8786051,-0.8104743,-0.9271718,-0.75835097,-0.9006121,-0.79290926,-0.8124641,0.7663573,0.7535465,0.08142412,-0.05291432,0.00165236,0.004212618,0.1655544,-0.20581198,-0.9277514,-0.9269721,-0.94510585,-0.93857247
042747.mp3,0.25253272,-0.92482615,-0.83486044,-0.9273255,-0.8534016,-0.881492,-0.7469141,-0.84491885,0.69996965,0.7100301,-0.48234582,-0.38608158,-0.54685396,-0.5233083,-0.058490396,-0.6372224,-0.9730221,-0.97297263,-0.9841607,-0.98236257
042751.mp3,0.70862913,-0.89953464,-0.8070609,-0.9361692,-0.79407036,-0.82034636,-0.73868066,-0.8910685,0.6004244,0.5579202,-0.5310632,-0.75619864,-0.67054665,-0.5662988,-0.5012336,-0.81973135,-0.97891295,-0.9881525,-0.9923801,-0.9891559
043025.mp3,0.2052412,-0.87219054,-0.7452439,-0.77608305,-0.73471487,-0.5948714,-0.5907285,-0.6707581,0.511912,0.59501314,0.6606535,-0.24679619,-0.31003726,-0.27420563,-0.1908502,-0.2658587,-0.96305835,-0.96364975,-0.9641521,-0.9645046
043436.mp3,0.57110465,-0.9394176,-0.9056464,-0.9782609,-0.8797169,-0.9696077,-0.9293366,-0.9441897,0.77337325,0.7036319,-0.5117104,-0.5362314,-0.44418108,-0.32652968,-0.22171247,-0.67949194,-0.9593819,-0.9672778,-0.98239166,-0.9766403
043517.mp3,0.25360084,-0.7965125,-0.6308621,-0.8767637,-0.5315076,-0.70697314,-0.3667723,-0.7114794,0.68228924,0.6423421,-0.093826294,-0.40420705,-0.3808928,-0.31649137,-0.109929025,-0.49544173,-0.9623438,-0.9622305,-0.97426707,-0.96801627
043610.mp3,0.40760374,-0.93020105,-0.82126254,-0.92963207,-0.8630491,-0.92541426,-0.6955532,-0.8266951,0.7632021,0.7250904,0.42531073,0.014536858,-0.09913242,-0.08326298,0.07983327,-0.14000243,-0.9428462,-0.9420267,-0.9513399,-0.9473971
043621.mp3,0.41635013,-0.9320092,-0.8231068,-0.9302268,-0.8796493,-0.86738497,-0.71401775,-0.8632125,0.47456634,0.49001956,-0.28292316,-0.54839903,-0.56495404,-0.5291605,-0.20608813,-0.57752204,-0.9745121,-0.9746559,-0.97905505,-0.9773429
043698.mp3,0.39936483,-0.73021734,-0.64802396,-0.9531086,-0.46241003,-0.8994521,-0.5939107,-0.85112536,0.84444976,0.7242508,0.31259143,-0.23036045,-0.19889814,-0.10337514,0.022663236,-0.2105766,-0.94707465,-0.9508612,-0.95822895,-0.94500643
043767.mp3,0.11786616,-0.82374084,-0.6960411,-0.9115217,-0.5773059,-0.7673658,-0.54926264,-0.8000592,0.36633146,0.32364154,0.3797959,-0.24880022,-0.04996854,-0.13046771,-0.15678161,-0.32124668,-0.9569492,-0.95624775,-0.96237427,-0.95771164
043844.mp3,-0.09498209,-0.8545559,-0.6478631,-0.8730986,-0.649583,-0.6598172,-0.3008247,-0.7489046,0.8291141,0.83342457,0.5664513,0.20131171,0.13753104,0.07916331,0.14138985,0.12180567,-0.9264023,-0.9262959,-0.926629,-0.9318456
043863.mp3,-0.07612294,-0.8736078,-0.7950483,-0.9020388,-0.7227632,-0.8061688,-0.7825006,-0.78325367,0.84763575,0.7775289,0.29743207,-0.12948126,-0.2259776,-0.26192498,0.02863729,0.0148797035,-0.9584429,-0.957274,-0.95909274,-0.9645166
043869.mp3,-0.13562518,-0.7739098,-0.56901413,-0.7426257,-0.40448272,-0.3740474,-0.26007646,-0.5450885,0.8389816,0.78775704,0.35933042,0.045869827,-0.056884527,-0.024358928,0.30747807,0.036209226,-0.9316658,-0.93234026,-0.942077,-0.94211566
044778.mp3,-0.017171979,-0.84973395,-0.7362718,-0.9248218,-0.72457516,-0.8638534,-0.6960063,-0.8258935,0.57004833,0.58405757,-0.18592894,-0.5193906,-0.5704423,-0.45876157,-0.04529035,-0.55382097,-0.97419024,-0.9759267,-0.9860042,-0.9810666
044781.mp3,0.07041216,-0.57967514,-0.30848026,-0.7363346,-0.01297462,-0.30146325,-0.11175859,-0.71051115,0.6190716,0.6277065,0.39355922,-0.08908409,-0.13248259,-0.08617073,0.20728326,-0.119110584,-0.93946314,-0.9430819,-0.9533393,-0.9497187
044791.mp3,0.48635685,-0.7326319,-0.51037544,-0.8688371,-0.25722635,-0.61203617,-0.10005456,-0.75108844,0.72157073,0.5911577,0.2499479,-0.16565585,-0.14951342,-0.06487322,0.24287891,-0.16855443,-0.93714017,-0.9459255,-0.9578182,-0.94952595
044799.mp3,0.09845233,-0.8110769,-0.54535115,-0.89227515,-0.4895113,-0.6872686,-0.10491109,-0.769772,0.69460905,0.624174,0.44259655,-0.022710979,-0.09017742,-0.084982395,0.056919336,-0.12752837,-0.93895274,-0.9401391,-0.9469062,-0.94367695
